Id,HomeTeam_x,HomeScore,AwayTeam_x,AwayScore,FormattedSpread,LineProvider,OverUnder,Spread,OpeningSpread,OpeningOverUnder,HomeMoneyline,AwayMoneyline,Season,Week,SeasonType,StartDate,Completed,HomeTeam_y,AwayTeam_y,HomeConference,AwayConference,HomeClassification,AwayClassification,HomePoints,AwayPoints,NeutralSite,ConferenceGame,Notes
401301032,Tulane,12.0,Cincinnati,31.0,Cincinnati -28,William Hill (New Jersey),61.5,28.0,,,,,2021,9,regular,2021-10-30T16:00:00.000Z,True,Tulane,Cincinnati,American Athletic,American Athletic,fbs,fbs,12.0,31.0,False,True,
401301032,Tulane,12.0,Cincinnati,31.0,Cincinnati -28,consensus,61.5,28.0,,,,,2021,9,regular,2021-10-30T16:00:00.000Z,True,Tulane,Cincinnati,American Athletic,American Athletic,fbs,fbs,12.0,31.0,False,True,
401301032,Tulane,12.0,Cincinnati,31.0,Cincinnati -27.5,teamrankings,61.5,27.5,,,,,2021,9,regular,2021-10-30T16:00:00.000Z,True,Tulane,Cincinnati,American Athletic,American Athletic,fbs,fbs,12.0,31.0,False,True,
401309578,Buffalo,44.0,Bowling Green,56.0,Buffalo -13.5,Bovada,51.5,-13.5,-12.5,53.5,-565.0,400.0,2021,9,regular,2021-10-30T16:00:00.000Z,True,Buffalo,Bowling Green,Mid-American,Mid-American,fbs,fbs,44.0,56.0,False,True,
401309578,Buffalo,44.0,Bowling Green,56.0,Buffalo -13.5,William Hill (New Jersey),51.5,-13.5,,,,,2021,9,regular,2021-10-30T16:00:00.000Z,True,Buffalo,Bowling Green,Mid-American,Mid-American,fbs,fbs,44.0,56.0,False,True,
401309578,Buffalo,44.0,Bowling Green,56.0,Buffalo -13.5,consensus,51.5,-13.5,,,,,2021,9,regular,2021-10-30T16:00:00.000Z,True,Buffalo,Bowling Green,Mid-American,Mid-American,fbs,fbs,44.0,56.0,False,True,
401309578,Buffalo,44.0,Bowling Green,56.0,Buffalo -13.5,teamrankings,51.5,-13.5,,,,,2021,9,regular,2021-10-30T16:00:00.000Z,True,Buffalo,Bowling Green,Mid-American,Mid-American,fbs,fbs,44.0,56.0,False,True,
401309631,Louisiana,45.0,Texas State,0.0,Louisiana -21.0,Bovada,58.0,-21.0,-20.0,56.5,-1500.0,775.0,2021,9,regular,2021-10-30T16:00:00.000Z,True,Louisiana,Texas State,Sun Belt,Sun Belt,fbs,fbs,45.0,0.0,False,True,
401309631,Louisiana,45.0,Texas State,0.0,Louisiana -21,William Hill (New Jersey),58.0,-21.0,,,,,2021,9,regular,2021-10-30T16:00:00.000Z,True,Louisiana,Texas State,Sun Belt,Sun Belt,fbs,fbs,45.0,0.0,False,True,
401309631,Louisiana,45.0,Texas State,0.0,Louisiana -21,consensus,58.0,-21.0,,,,,2021,9,regular,2021-10-30T16:00:00.000Z,True,Louisiana,Texas State,Sun Belt,Sun Belt,fbs,fbs,45.0,0.0,False,True,
401309631,Louisiana,45.0,Texas State,0.0,Louisiana -21,teamrankings,58.0,-21.0,,,,,2021,9,regular,2021-10-30T16:00:00.000Z,True,Louisiana,Texas State,Sun Belt,Sun Belt,fbs,fbs,45.0,0.0,False,True,
401282246,Rice,24.0,North Texas,30.0,Rice -1.5,Bovada,55.0,-1.5,-2.0,55.0,-120.0,110.0,2021,9,regular,2021-10-30T18:00:00.000Z,True,Rice,North Texas,Conference USA,Conference USA,fbs,fbs,24.0,30.0,False,True,
401282246,Rice,24.0,North Texas,30.0,Rice -1.5,William Hill (New Jersey),55.0,-1.5,,,,,2021,9,regular,2021-10-30T18:00:00.000Z,True,Rice,North Texas,Conference USA,Conference USA,fbs,fbs,24.0,30.0,False,True,
401282246,Rice,24.0,North Texas,30.0,Rice -1.5,consensus,55.0,-1.5,,,,,2021,9,regular,2021-10-30T18:00:00.000Z,True,Rice,North Texas,Conference USA,Conference USA,fbs,fbs,24.0,30.0,False,True,
401282246,Rice,24.0,North Texas,30.0,Rice -1.5,teamrankings,55.0,-1.5,,,,,2021,9,regular,2021-10-30T18:00:00.000Z,True,Rice,North Texas,Conference USA,Conference USA,fbs,fbs,24.0,30.0,False,True,
401287933,West Virginia,38.0,Iowa State,31.0,Iowa State -7.5,Bovada,49.0,7.5,7.0,47.0,250.0,-300.0,2021,9,regular,2021-10-30T18:00:00.000Z,True,West Virginia,Iowa State,Big 12,Big 12,fbs,fbs,38.0,31.0,False,True,
401287933,West Virginia,38.0,Iowa State,31.0,Iowa State -7.5,William Hill (New Jersey),49.0,7.5,,,,,2021,9,regular,2021-10-30T18:00:00.000Z,True,West Virginia,Iowa State,Big 12,Big 12,fbs,fbs,38.0,31.0,False,True,
401287933,West Virginia,38.0,Iowa State,31.0,Iowa State -7.5,consensus,49.0,7.5,,,,,2021,9,regular,2021-10-30T18:00:00.000Z,True,West Virginia,Iowa State,Big 12,Big 12,fbs,fbs,38.0,31.0,False,True,
401287933,West Virginia,38.0,Iowa State,31.0,Iowa State -7.5,teamrankings,49.0,7.5,,,,,2021,9,regular,2021-10-30T18:00:00.000Z,True,West Virginia,Iowa State,Big 12,Big 12,fbs,fbs,38.0,31.0,False,True,
401282119,Vanderbilt,28.0,Missouri,37.0,Missouri -16.5,Bovada,62.5,16.5,17.0,62.5,525.0,-800.0,2021,9,regular,2021-10-30T19:00:00.000Z,True,Vanderbilt,Missouri,SEC,SEC,fbs,fbs,28.0,37.0,False,True,
401282119,Vanderbilt,28.0,Missouri,37.0,Missouri -16,William Hill (New Jersey),62.5,16.0,,,,,2021,9,regular,2021-10-30T19:00:00.000Z,True,Vanderbilt,Missouri,SEC,SEC,fbs,fbs,28.0,37.0,False,True,
401282119,Vanderbilt,28.0,Missouri,37.0,Missouri -16,consensus,62.5,16.0,,,,,2021,9,regular,2021-10-30T19:00:00.000Z,True,Vanderbilt,Missouri,SEC,SEC,fbs,fbs,28.0,37.0,False,True,
401282119,Vanderbilt,28.0,Missouri,37.0,Missouri -16,teamrankings,62.5,16.0,,,,,2021,9,regular,2021-10-30T19:00:00.000Z,True,Vanderbilt,Missouri,SEC,SEC,fbs,fbs,28.0,37.0,False,True,
401309885,Arizona State,21.0,Washington State,34.0,Arizona State -16.0,Bovada,54.0,-16.0,-15.0,51.5,-700.0,475.0,2021,9,regular,2021-10-30T19:00:00.000Z,True,Arizona State,Washington State,Pac-12,Pac-12,fbs,fbs,21.0,34.0,False,True,
401309885,Arizona State,21.0,Washington State,34.0,Arizona State -16.5,William Hill (New Jersey),54.5,-16.5,,,,,2021,9,regular,2021-10-30T19:00:00.000Z,True,Arizona State,Washington State,Pac-12,Pac-12,fbs,fbs,21.0,34.0,False,True,
401309885,Arizona State,21.0,Washington State,34.0,Arizona State -16.5,consensus,54.5,-16.5,,,,,2021,9,regular,2021-10-30T19:00:00.000Z,True,Arizona State,Washington State,Pac-12,Pac-12,fbs,fbs,21.0,34.0,False,True,
401309885,Arizona State,21.0,Washington State,34.0,Arizona State -16.5,teamrankings,55.5,-16.5,,,,,2021,9,regular,2021-10-30T19:00:00.000Z,True,Arizona State,Washington State,Pac-12,Pac-12,fbs,fbs,21.0,34.0,False,True,
401310731,Utah State,51.0,Hawai'i,31.0,Utah State -5.0,Bovada,66.0,-5.0,-6.5,66.5,-200.0,170.0,2021,9,regular,2021-10-30T19:00:00.000Z,True,Utah State,Hawaii,Mountain West,Mountain West,fbs,fbs,51.0,31.0,False,True,
401310731,Utah State,51.0,Hawai'i,31.0,Utah State -3.5,William Hill (New Jersey),66.0,-3.5,,,,,2021,9,regular,2021-10-30T19:00:00.000Z,True,Utah State,Hawaii,Mountain West,Mountain West,fbs,fbs,51.0,31.0,False,True,
401310731,Utah State,51.0,Hawai'i,31.0,Utah State -4.5,consensus,66.0,-4.5,,,,,2021,9,regular,2021-10-30T19:00:00.000Z,True,Utah State,Hawaii,Mountain West,Mountain West,fbs,fbs,51.0,31.0,False,True,
401310731,Utah State,51.0,Hawai'i,31.0,Utah State -3.5,teamrankings,66.0,-3.5,,,,,2021,9,regular,2021-10-30T19:00:00.000Z,True,Utah State,Hawaii,Mountain West,Mountain West,fbs,fbs,51.0,31.0,False,True,
401282117,Florida,7.0,Georgia,34.0,Georgia -14.5,Bovada,51.0,14.5,14.5,50.0,425.0,-615.0,2021,9,regular,2021-10-30T19:30:00.000Z,True,Florida,Georgia,SEC,SEC,fbs,fbs,7.0,34.0,True,True,
401282117,Florida,7.0,Georgia,34.0,Georgia -14,William Hill (New Jersey),50.5,14.0,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Florida,Georgia,SEC,SEC,fbs,fbs,7.0,34.0,True,True,
401282117,Florida,7.0,Georgia,34.0,Georgia -14,consensus,50.5,14.0,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Florida,Georgia,SEC,SEC,fbs,fbs,7.0,34.0,True,True,
401282117,Florida,7.0,Georgia,34.0,Georgia -14,teamrankings,50.0,14.0,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Florida,Georgia,SEC,SEC,fbs,fbs,7.0,34.0,True,True,
401282242,Marshall,38.0,Florida International,0.0,Marshall -21.5,Bovada,64.0,-21.5,-22.0,66.0,-1700.0,850.0,2021,9,regular,2021-10-30T19:30:00.000Z,True,Marshall,Florida International,Conference USA,Conference USA,fbs,fbs,38.0,0.0,False,True,
401282242,Marshall,38.0,Florida International,0.0,Marshall -21.5,William Hill (New Jersey),64.0,-21.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Marshall,Florida International,Conference USA,Conference USA,fbs,fbs,38.0,0.0,False,True,
401282242,Marshall,38.0,Florida International,0.0,Marshall -21.5,consensus,64.0,-21.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Marshall,Florida International,Conference USA,Conference USA,fbs,fbs,38.0,0.0,False,True,
401282242,Marshall,38.0,Florida International,0.0,Marshall -21.5,teamrankings,64.0,-21.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Marshall,Florida International,Conference USA,Conference USA,fbs,fbs,38.0,0.0,False,True,
401282244,Old Dominion,23.0,Louisiana Tech,20.0,Louisiana Tech -4.0,Bovada,52.0,4.0,5.5,53.0,160.0,-185.0,2021,9,regular,2021-10-30T19:30:00.000Z,True,Old Dominion,Louisiana Tech,Conference USA,Conference USA,fbs,fbs,23.0,20.0,False,True,
401282244,Old Dominion,23.0,Louisiana Tech,20.0,Louisiana Tech -4,William Hill (New Jersey),52.5,4.0,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Old Dominion,Louisiana Tech,Conference USA,Conference USA,fbs,fbs,23.0,20.0,False,True,
401282244,Old Dominion,23.0,Louisiana Tech,20.0,Louisiana Tech -4,consensus,52.5,4.0,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Old Dominion,Louisiana Tech,Conference USA,Conference USA,fbs,fbs,23.0,20.0,False,True,
401282244,Old Dominion,23.0,Louisiana Tech,20.0,Louisiana Tech -4,teamrankings,52.0,4.0,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Old Dominion,Louisiana Tech,Conference USA,Conference USA,fbs,fbs,23.0,20.0,False,True,
401282245,Middle Tennessee,35.0,Southern Miss,10.0,Middle Tennessee -13.0,Bovada,47.0,-13.0,-14.0,48.0,-575.0,405.0,2021,9,regular,2021-10-30T19:30:00.000Z,True,Middle Tennessee,Southern Miss,Conference USA,Conference USA,fbs,fbs,35.0,10.0,False,True,
401282245,Middle Tennessee,35.0,Southern Miss,10.0,Middle Tennessee -12.5,William Hill (New Jersey),47.5,-12.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Middle Tennessee,Southern Miss,Conference USA,Conference USA,fbs,fbs,35.0,10.0,False,True,
401282245,Middle Tennessee,35.0,Southern Miss,10.0,Middle Tennessee -12.5,consensus,47.5,-12.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Middle Tennessee,Southern Miss,Conference USA,Conference USA,fbs,fbs,35.0,10.0,False,True,
401282245,Middle Tennessee,35.0,Southern Miss,10.0,Middle Tennessee -12.5,teamrankings,47.0,-12.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Middle Tennessee,Southern Miss,Conference USA,Conference USA,fbs,fbs,35.0,10.0,False,True,
401282670,Clemson,30.0,Florida State,20.0,Clemson -9.0,Bovada,47.5,-9.0,-10.0,46.0,-360.0,280.0,2021,9,regular,2021-10-30T19:30:00.000Z,True,Clemson,Florida State,ACC,ACC,fbs,fbs,30.0,20.0,False,True,
401282670,Clemson,30.0,Florida State,20.0,Clemson -9.5,William Hill (New Jersey),47.5,-9.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Clemson,Florida State,ACC,ACC,fbs,fbs,30.0,20.0,False,True,
401282670,Clemson,30.0,Florida State,20.0,Clemson -9.5,consensus,47.5,-9.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Clemson,Florida State,ACC,ACC,fbs,fbs,30.0,20.0,False,True,
401282670,Clemson,30.0,Florida State,20.0,Clemson -9.5,teamrankings,47.5,-9.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Clemson,Florida State,ACC,ACC,fbs,fbs,30.0,20.0,False,True,
401282675,Syracuse,21.0,Boston College,6.0,Syracuse -6.5,Bovada,51.0,-6.5,-4.5,51.5,-245.0,205.0,2021,9,regular,2021-10-30T19:30:00.000Z,True,Syracuse,Boston College,ACC,ACC,fbs,fbs,21.0,6.0,False,True,
401282675,Syracuse,21.0,Boston College,6.0,Syracuse -6.5,William Hill (New Jersey),51.5,-6.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Syracuse,Boston College,ACC,ACC,fbs,fbs,21.0,6.0,False,True,
401282675,Syracuse,21.0,Boston College,6.0,Syracuse -6.5,consensus,51.5,-6.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Syracuse,Boston College,ACC,ACC,fbs,fbs,21.0,6.0,False,True,
401282675,Syracuse,21.0,Boston College,6.0,Syracuse -6.5,teamrankings,51.5,-6.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Syracuse,Boston College,ACC,ACC,fbs,fbs,21.0,6.0,False,True,
401282795,Northwestern,14.0,Minnesota,41.0,Minnesota -7.5,Bovada,43.5,7.5,7.5,43.5,250.0,-300.0,2021,9,regular,2021-10-30T19:30:00.000Z,True,Northwestern,Minnesota,Big Ten,Big Ten,fbs,fbs,14.0,41.0,False,True,
401282795,Northwestern,14.0,Minnesota,41.0,Minnesota -7.5,William Hill (New Jersey),43.5,7.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Northwestern,Minnesota,Big Ten,Big Ten,fbs,fbs,14.0,41.0,False,True,
401282795,Northwestern,14.0,Minnesota,41.0,Minnesota -7.5,consensus,44.0,7.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Northwestern,Minnesota,Big Ten,Big Ten,fbs,fbs,14.0,41.0,False,True,
401282795,Northwestern,14.0,Minnesota,41.0,Minnesota -7.5,teamrankings,43.5,7.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Northwestern,Minnesota,Big Ten,Big Ten,fbs,fbs,14.0,41.0,False,True,
401282801,Nebraska,23.0,Purdue,28.0,Nebraska -7.5,Bovada,53.5,-7.5,-7.0,48.5,-300.0,250.0,2021,9,regular,2021-10-30T19:30:00.000Z,True,Nebraska,Purdue,Big Ten,Big Ten,fbs,fbs,23.0,28.0,False,True,
401282801,Nebraska,23.0,Purdue,28.0,Nebraska -7.5,William Hill (New Jersey),54.0,-7.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Nebraska,Purdue,Big Ten,Big Ten,fbs,fbs,23.0,28.0,False,True,
401282801,Nebraska,23.0,Purdue,28.0,Nebraska -7.5,consensus,54.0,-7.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Nebraska,Purdue,Big Ten,Big Ten,fbs,fbs,23.0,28.0,False,True,
401282801,Nebraska,23.0,Purdue,28.0,Nebraska -7.5,teamrankings,54.0,-7.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Nebraska,Purdue,Big Ten,Big Ten,fbs,fbs,23.0,28.0,False,True,
401287930,Kansas State,31.0,TCU,12.0,Kansas State -3.5,Bovada,58.0,-3.5,-3.5,59.5,-170.0,145.0,2021,9,regular,2021-10-30T19:30:00.000Z,True,Kansas State,TCU,Big 12,Big 12,fbs,fbs,31.0,12.0,False,True,
401287930,Kansas State,31.0,TCU,12.0,Kansas State -3.5,William Hill (New Jersey),58.5,-3.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Kansas State,TCU,Big 12,Big 12,fbs,fbs,31.0,12.0,False,True,
401287930,Kansas State,31.0,TCU,12.0,Kansas State -3.5,consensus,58.5,-3.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Kansas State,TCU,Big 12,Big 12,fbs,fbs,31.0,12.0,False,True,
401287930,Kansas State,31.0,TCU,12.0,Kansas State -3.5,teamrankings,58.5,-3.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Kansas State,TCU,Big 12,Big 12,fbs,fbs,31.0,12.0,False,True,
401287931,Oklahoma,52.0,Texas Tech,21.0,Oklahoma -19.0,Bovada,67.5,-19.0,-19.0,68.5,-1200.0,700.0,2021,9,regular,2021-10-30T19:30:00.000Z,True,Oklahoma,Texas Tech,Big 12,Big 12,fbs,fbs,52.0,21.0,False,True,
401287931,Oklahoma,52.0,Texas Tech,21.0,Oklahoma -19,William Hill (New Jersey),67.0,-19.0,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Oklahoma,Texas Tech,Big 12,Big 12,fbs,fbs,52.0,21.0,False,True,
401287931,Oklahoma,52.0,Texas Tech,21.0,Oklahoma -19,consensus,67.0,-19.0,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Oklahoma,Texas Tech,Big 12,Big 12,fbs,fbs,52.0,21.0,False,True,
401287931,Oklahoma,52.0,Texas Tech,21.0,Oklahoma -18.5,teamrankings,67.0,-18.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Oklahoma,Texas Tech,Big 12,Big 12,fbs,fbs,52.0,21.0,False,True,
401309628,App State,59.0,UL Monroe,28.0,App State -27.0,Bovada,58.0,-27.0,-27.0,60.0,-5000.0,1275.0,2021,9,regular,2021-10-30T19:30:00.000Z,True,App State,UL Monroe,Sun Belt,Sun Belt,fbs,fbs,59.0,28.0,False,True,
401309628,App State,59.0,UL Monroe,28.0,App State -27,William Hill (New Jersey),57.5,-27.0,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,App State,UL Monroe,Sun Belt,Sun Belt,fbs,fbs,59.0,28.0,False,True,
401309628,App State,59.0,UL Monroe,28.0,App State -27,consensus,57.5,-27.0,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,App State,UL Monroe,Sun Belt,Sun Belt,fbs,fbs,59.0,28.0,False,True,
401309628,App State,59.0,UL Monroe,28.0,App State -26.5,teamrankings,57.5,-26.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,App State,UL Monroe,Sun Belt,Sun Belt,fbs,fbs,59.0,28.0,False,True,
401309884,Oregon,52.0,Colorado,29.0,Oregon -24.5,Bovada,49.5,-24.5,-26.0,48.5,-3500.0,1175.0,2021,9,regular,2021-10-30T19:30:00.000Z,True,Oregon,Colorado,Pac-12,Pac-12,fbs,fbs,52.0,29.0,False,True,
401309884,Oregon,52.0,Colorado,29.0,Oregon -24.5,William Hill (New Jersey),49.5,-24.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Oregon,Colorado,Pac-12,Pac-12,fbs,fbs,52.0,29.0,False,True,
401309884,Oregon,52.0,Colorado,29.0,Oregon -24.5,consensus,49.5,-24.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Oregon,Colorado,Pac-12,Pac-12,fbs,fbs,52.0,29.0,False,True,
401309884,Oregon,52.0,Colorado,29.0,Oregon -24.5,teamrankings,49.0,-24.5,,,,,2021,9,regular,2021-10-30T19:30:00.000Z,True,Oregon,Colorado,Pac-12,Pac-12,fbs,fbs,52.0,29.0,False,True,
401282241,Western Kentucky,45.0,Charlotte,13.0,Western Kentucky -17.5,Bovada,73.0,-17.5,-18.5,73.0,-1000.0,625.0,2021,9,regular,2021-10-30T20:00:00.000Z,True,Western Kentucky,Charlotte,Conference USA,Conference USA,fbs,fbs,45.0,13.0,False,True,
401282241,Western Kentucky,45.0,Charlotte,13.0,Western Kentucky -19.5,William Hill (New Jersey),71.5,-19.5,,,,,2021,9,regular,2021-10-30T20:00:00.000Z,True,Western Kentucky,Charlotte,Conference USA,Conference USA,fbs,fbs,45.0,13.0,False,True,
401282241,Western Kentucky,45.0,Charlotte,13.0,Western Kentucky -19.5,consensus,72.0,-19.5,,,,,2021,9,regular,2021-10-30T20:00:00.000Z,True,Western Kentucky,Charlotte,Conference USA,Conference USA,fbs,fbs,45.0,13.0,False,True,
401282241,Western Kentucky,45.0,Charlotte,13.0,Western Kentucky -19.5,teamrankings,71.5,-19.5,,,,,2021,9,regular,2021-10-30T20:00:00.000Z,True,Western Kentucky,Charlotte,Conference USA,Conference USA,fbs,fbs,45.0,13.0,False,True,
401282676,Wake Forest,45.0,Duke,7.0,Wake Forest -16.5,Bovada,71.5,-16.5,-16.0,69.0,-800.0,525.0,2021,9,regular,2021-10-30T20:00:00.000Z,True,Wake Forest,Duke,ACC,ACC,fbs,fbs,45.0,7.0,False,True,
401282676,Wake Forest,45.0,Duke,7.0,Wake Forest -16.5,William Hill (New Jersey),71.5,-16.5,,,,,2021,9,regular,2021-10-30T20:00:00.000Z,True,Wake Forest,Duke,ACC,ACC,fbs,fbs,45.0,7.0,False,True,
401282676,Wake Forest,45.0,Duke,7.0,Wake Forest -16.5,consensus,71.5,-16.5,,,,,2021,9,regular,2021-10-30T20:00:00.000Z,True,Wake Forest,Duke,ACC,ACC,fbs,fbs,45.0,7.0,False,True,
401282676,Wake Forest,45.0,Duke,7.0,Wake Forest -16.5,teamrankings,71.5,-16.5,,,,,2021,9,regular,2021-10-30T20:00:00.000Z,True,Wake Forest,Duke,ACC,ACC,fbs,fbs,45.0,7.0,False,True,
401310732,San José State,27.0,Wyoming,21.0,San José State -3.0,Bovada,40.5,-3.0,-3.5,40.0,-145.0,125.0,2021,9,regular,2021-10-30T20:00:00.000Z,True,San Jose State,Wyoming,Mountain West,Mountain West,fbs,fbs,27.0,21.0,False,True,
401310732,San José State,27.0,Wyoming,21.0,San José State -3,William Hill (New Jersey),40.5,-3.0,,,,,2021,9,regular,2021-10-30T20:00:00.000Z,True,San Jose State,Wyoming,Mountain West,Mountain West,fbs,fbs,27.0,21.0,False,True,
401310732,San José State,27.0,Wyoming,21.0,San José State -3,consensus,40.5,-3.0,,,,,2021,9,regular,2021-10-30T20:00:00.000Z,True,San Jose State,Wyoming,Mountain West,Mountain West,fbs,fbs,27.0,21.0,False,True,
401310732,San José State,27.0,Wyoming,21.0,San José State -3,teamrankings,40.0,-3.0,,,,,2021,9,regular,2021-10-30T20:00:00.000Z,True,San Jose State,Wyoming,Mountain West,Mountain West,fbs,fbs,27.0,21.0,False,True,
401309629,South Alabama,31.0,Arkansas State,13.0,South Alabama -9.0,Bovada,66.0,-9.0,-10.0,67.0,-350.0,275.0,2021,9,regular,2021-10-30T21:00:00.000Z,True,South Alabama,Arkansas State,Sun Belt,Sun Belt,fbs,fbs,31.0,13.0,False,True,
401309629,South Alabama,31.0,Arkansas State,13.0,South Alabama -9,William Hill (New Jersey),66.0,-9.0,,,,,2021,9,regular,2021-10-30T21:00:00.000Z,True,South Alabama,Arkansas State,Sun Belt,Sun Belt,fbs,fbs,31.0,13.0,False,True,
401309629,South Alabama,31.0,Arkansas State,13.0,South Alabama -9,consensus,66.0,-9.0,,,,,2021,9,regular,2021-10-30T21:00:00.000Z,True,South Alabama,Arkansas State,Sun Belt,Sun Belt,fbs,fbs,31.0,13.0,False,True,
401309629,South Alabama,31.0,Arkansas State,13.0,South Alabama -9.5,teamrankings,67.0,-9.5,,,,,2021,9,regular,2021-10-30T21:00:00.000Z,True,South Alabama,Arkansas State,Sun Belt,Sun Belt,fbs,fbs,31.0,13.0,False,True,
401282243,Florida Atlantic,28.0,UTEP,25.0,Florida Atlantic -11.0,Bovada,48.5,-11.0,-12.0,48.0,-455.0,335.0,2021,9,regular,2021-10-30T22:00:00.000Z,True,Florida Atlantic,UTEP,Conference USA,Conference USA,fbs,fbs,28.0,25.0,False,True,
401282243,Florida Atlantic,28.0,UTEP,25.0,Florida Atlantic -11,William Hill (New Jersey),49.0,-11.0,,,,,2021,9,regular,2021-10-30T22:00:00.000Z,True,Florida Atlantic,UTEP,Conference USA,Conference USA,fbs,fbs,28.0,25.0,False,True,
401282243,Florida Atlantic,28.0,UTEP,25.0,Florida Atlantic -10.5,consensus,49.0,-10.5,,,,,2021,9,regular,2021-10-30T22:00:00.000Z,True,Florida Atlantic,UTEP,Conference USA,Conference USA,fbs,fbs,28.0,25.0,False,True,
401282243,Florida Atlantic,28.0,UTEP,25.0,Florida Atlantic -11,teamrankings,49.0,-11.0,,,,,2021,9,regular,2021-10-30T22:00:00.000Z,True,Florida Atlantic,UTEP,Conference USA,Conference USA,fbs,fbs,28.0,25.0,False,True,
401309630,Georgia Southern,14.0,Georgia State,21.0,Georgia State -6.0,Bovada,55.0,6.0,5.5,55.0,195.0,-235.0,2021,9,regular,2021-10-30T22:00:00.000Z,True,Georgia Southern,Georgia State,Sun Belt,Sun Belt,fbs,fbs,14.0,21.0,False,True,
401309630,Georgia Southern,14.0,Georgia State,21.0,Georgia State -6,William Hill (New Jersey),55.0,6.0,,,,,2021,9,regular,2021-10-30T22:00:00.000Z,True,Georgia Southern,Georgia State,Sun Belt,Sun Belt,fbs,fbs,14.0,21.0,False,True,
401309630,Georgia Southern,14.0,Georgia State,21.0,Georgia State -6,consensus,55.0,6.0,,,,,2021,9,regular,2021-10-30T22:00:00.000Z,True,Georgia Southern,Georgia State,Sun Belt,Sun Belt,fbs,fbs,14.0,21.0,False,True,
401309630,Georgia Southern,14.0,Georgia State,21.0,Georgia State -6,teamrankings,55.0,6.0,,,,,2021,9,regular,2021-10-30T22:00:00.000Z,True,Georgia Southern,Georgia State,Sun Belt,Sun Belt,fbs,fbs,14.0,21.0,False,True,
401282116,Auburn,31.0,Ole Miss,20.0,Auburn -3.0,Bovada,67.5,-3.0,-1.0,66.5,-145.0,125.0,2021,9,regular,2021-10-30T23:00:00.000Z,True,Auburn,Mississippi,SEC,SEC,fbs,fbs,31.0,20.0,False,True,
401282116,Auburn,31.0,Ole Miss,20.0,Auburn -3,William Hill (New Jersey),67.5,-3.0,,,,,2021,9,regular,2021-10-30T23:00:00.000Z,True,Auburn,Mississippi,SEC,SEC,fbs,fbs,31.0,20.0,False,True,
401282116,Auburn,31.0,Ole Miss,20.0,Auburn -3,consensus,67.5,-3.0,,,,,2021,9,regular,2021-10-30T23:00:00.000Z,True,Auburn,Mississippi,SEC,SEC,fbs,fbs,31.0,20.0,False,True,
401282116,Auburn,31.0,Ole Miss,20.0,Auburn -3,teamrankings,67.5,-3.0,,,,,2021,9,regular,2021-10-30T23:00:00.000Z,True,Auburn,Mississippi,SEC,SEC,fbs,fbs,31.0,20.0,False,True,
401282118,Mississippi State,31.0,Kentucky,17.0,Mississippi State -1.5,Bovada,47.0,-1.5,1.0,47.0,-115.0,-105.0,2021,9,regular,2021-10-30T23:00:00.000Z,True,Mississippi State,Kentucky,SEC,SEC,fbs,fbs,31.0,17.0,False,True,
